acid,epoxide,tg
COc1cc(CNCCCC(C(=O)O)C(=O)O)cc2c1OCO2,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1ccc(N2CCCC2)nn1,380.6215
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,CCOC(=O)COc1ccc(CCNC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)cc1,397.9074
Cc1ccc(N2CCN(CCNC(=O)C(CCC(=O)O)CCC(=O)O)CC2)nn1,Cc1ccc(OCC2CO2)cc1C(=O)N1CCN(c2ccc(OCC3CO3)cc2)CC1,389.8731
Cc1cccnc1CNCC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CN(Cc1ccc(OCC2CO2)cc1)C(=O)c1cc(C#N)cc(OCC2CO2)c1,371.1318
CC(=O)c1cccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1cccc(OCC2CO2)c1C(=O)Nc1cccc(OCC2CO2)c1,381.455
O=C(O)CCN(CCC(=O)O)C(=O)CN1C(=O)c2cccc3cccc1c23,O=C(NCCN1CCN(c2ccccc2)CC1)C(=O)N(CC1CO1)CC1CO1,391.7724
O=C(O)c1ccc(NC(=O)N2CCN(C(=O)Nc3ccc(C(=O)O)c(O)c3)CC2)cc1O,O=C(CCN(CC1CO1)CC1CO1)Nc1ccc(N2CCCC2=O)cc1,427.2571
CN(CCC(=O)O)c1nnc(COCCC(=O)O)n1Cc1ccccc1,CC(C)(NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)C(=O)Nc1ccccc1,356.1476
Cc1nc(C(C)C)ccc1CN(CCC(=O)O)CCC(=O)O,Cc1ccc(NC(=O)C2CCN(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)CC2)nc1,402.6013
CC(C)Oc1c(NC(=O)N2CCC(C(=O)O)CC2)cccc1C(=O)O,CN(Cc1ccccc1)C(=O)N1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,412.144
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc2cccnc12,Cc1ccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c(OCC2CC2)c1,353.954
CN(C)C(=O)C1CCC(C(=O)N(CCC(=O)O)CCC(=O)O)CC1,COc1cc(C(=O)N(Cc2ccc(OCC3CO3)cc2)Cc2ccco2)ccc1OCC1CO1,400.5932
CCN(CC)C(=O)CN(CCCOCC(=O)O)CCOCC(=O)O,CCc1ccccc1NN=Cc1cccc(OCC2CO2)c1OCC1CO1,302.0984
O=C(O)CCN(CCC(=O)O)C(=O)Cc1noc2ccccc12,O=C(NCC1CO1)Nc1ccccc1C(=O)NCC1CO1,386.5122
COCc1cccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(OCC(=O)N2CCCC2)c1,410.1663
COC(=O)c1cc(NC(=O)N2CCC(CCC(=O)O)CC2)cc(C(=O)O)c1,O=C(Cc1cccc(N2CCCC2=O)c1)N(CC1CO1)CC1CO1,427.9669
O=C(O)COCc1ccc(NC(=O)Nc2ccc3c(c2)oc2ccccc23)cc1COCC(=O)O,c1ccc(CNCc2cc(OCC3CO3)cc(CNCc3ccccc3)c2OCC2CO2)cc1,371.4475
CN(CCCCCCC(=O)O)C(=O)NOCCC(=O)O,O=C(NCC(O)Cc1ccccc1)c1ccc(OCC2CO2)cc1OCC1CO1,366.2146
COCCN(CC(=O)O)C(=O)c1ccnc(C(=O)O)c1,O=C(NCCN1CCc2ccccc2C1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,370.5464
CC(C)(C)Oc1ccccc1NC(=O)N(CCC(=O)O)CCC(=O)O,COc1cc(OC)c(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1OC,403.7253
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCCN1CCN(c2ccccc2)CC1,Cc1ccc(Cn2nc(C)c(CCC(=O)N(CC3CO3)CC3CO3)c2C)cc1,373.5789
O=C(O)CCCCNC(=O)C1(C(=O)O)CCC1,O=C(C(CC1CO1)CC1CO1)N1CCN(Cc2ccc(CO)cc2)CC1,350.0885
O=C(O)COCCN(CCOCC(=O)O)Cc1cccc(C(=O)NCc2ccco2)c1,COc1ccccc1C(C)(C)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,375.5838
CC(C)N1CCC(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(NCc1ccccc1)c1cc(OCC2CO2)cc(OCC2CO2)n1,403.0452
CCn1cc(CNc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)n1,Cn1ccc(CC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,333.1417
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)CCCC2,Cc1cccc(CNC(=O)COC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,361.3855
CC(C)(C)c1ccc(N2CCC(NC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc1,Cc1cccc(C)c1CNC(=O)N(CC1CO1)CC1CO1,394.3515
CN(CCN(C)C(=O)COCC(=O)O)C(=O)COCC(=O)O,CCc1cccc(NC(=O)CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,381.7811
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(OCC2CO2)c(C(=O)NCc2cccc(OCC3CO3)c2)c1,374.5711
CCCCCCCCCCCCCCCCCc1ccc(C(=O)O)c(C(=O)O)c1,O=C(NCc1ccc(OCC2CO2)cc1)C(=O)N1CCC(CCc2ccc(OCC3CO3)cc2)CC1,335.3722
O=C(O)CCNCCCN(CC1CCCC1)C(=O)COCCC(=O)O,CC(C)(C)CCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,299.6624
O=C(O)COCCCN(CCOCC(=O)O)Cc1ccc2c(c1)CCCO2,Cc1cccc(C)c1OCCNC(=O)COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,346.8732
N#Cc1cccc(CN(CCC(=O)O)C(=O)C(=O)Nc2ccc(C(=O)NCCC(=O)O)cc2)c1,COc1ccc(CN(CC2CO2)CC2CO2)c(C)c1,383.733
O=C(O)CCCCC(=O)Nc1ccc(N2CCOCC2)cc1C(=O)O,Cc1cc(N2CCCCCC2)ccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,414.8374
COc1cc(COCC(=O)O)ccc1C(=O)Nc1ncccc1COCC(=O)O,O=C(NCc1cccc(OCc2ccccn2)c1)c1cccc(OCC2CO2)c1OCC1CO1,393.7989
O=C(O)Cc1ccccc1NC(=O)c1cncc(C(=O)O)c1,O=C(COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1)NCc1ccc(CN2CCCC2)cc1,380.7874
O=C(O)COCC(COCC(=O)O)NC(=O)NCc1ccc(N2CCCC2)cc1,CCOc1ccc(OCC2CO2)c(CNCc2cccnc2OCC2CO2)c1,344.1562
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)CCNCC2,O=C(Nc1cccc(CN2CCCCC2=O)c1)c1cccc(OCC2CO2)c1OCC1CO1,386.1979
O=C(O)COCc1ccc(OCC(=O)Nc2ccc3oc(COCC(=O)O)cc3c2)cc1,CC(C)(CCC1CO1)NC(=O)c1ccc(CNC(=O)C2CO2)cc1,407.9693
O=C(O)CCC(CCC(=O)O)C(=O)NC1CCN(C2CCN(C(=O)C3CCCC3)CC2)CC1,COCc1cccc(CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,351.1374
COCCCCCN1CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)nc3)CC2)c(OCC2CO2)c1,388.0019
Cn1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1=O,O=C(COc1cccc(C2CC2)c1)N(CC1CO1)CC1CO1,394.6432
O=C(O)CCOC(=O)C(=O)OCCC(=O)O,COc1ccc(OCC2CO2)c(CN(C)Cc2ccc(OC)c(OCC3CO3)c2)c1,330.2958
CN(CC#N)CC(=O)N(CCC(=O)O)CCC(=O)O,Cc1cccc(C(=O)N2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)c1,336.7434
O=C(O)CCCOCCCCC(=O)N1CCC(CC(=O)O)CC1,O=C(COCc1ccncc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,362.3332
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cc3n(n2)CCC3)cc1,O=C(CNc1cccc(C(=O)N2CCOCC2)c1)N(CC1CO1)CC1CO1,412.7015
CN(Cc1ccccc1)C(=O)COC(=O)C(CCC(=O)O)CCC(=O)O,COCCN(C(=O)c1ccc(OCC2CO2)cc1OCC1CO1)C1CC1,342.9351
CC(C)(O)c1ccc(CNc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,Cc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c(OCc2ccccc2)c1,390.1394
O=C(O)COCc1ccc(NC(=O)COc2ccccc2)cc1COCC(=O)O,CC1CCN(Cc2cccc(CNC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)CC1,351.6801
CN(C)C(=O)CCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,N#Cc1cc(OCC2CO2)cc(C(=O)NCCNC(=O)c2ccc(OCC3CO3)cc2)c1,429.651
O=C(O)CCN(CCC(=O)O)C(=O)Nc1cccc(N2CCC2=O)c1,COc1cc(C=NNc2ccccc2)cc(OCC2CO2)c1OCC1CO1,359.9396
CC(C)OCCCNCCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1cc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)ccc1OCCC(C)C,310.6016
COc1cccc(NC(=O)COc2ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc2)c1,COC(=O)c1ccc(NC(=O)c2cnc(OCC3CO3)cc2OC)cc1OCC1CO1,409.0453
Cc1cc(C(=O)N2CCOCC2)ccc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,CCN(CC)CCOC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,366.9857
COCCCCNCC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CC(C)CCC(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,335.1639
CCCCCCC(=O)N1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,Cc1cc(N(C)C)ccc1NC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,338.2691
CNC(=O)C1CCC(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc(CN2CCC(C(=O)Nc3ccc(OCC4CO4)cc3)CC2)c(OCC2CO2)c1,417.9092
O=C(O)CCn1c(=O)n(CCCNC(=O)C2CCCC2)c(=O)n(CCC(=O)O)c1=O,CCCn1ncc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1C,384.8207
O=C(O)COCc1ccc(NC(=O)c2ccc(OC3CCC3)cc2)cc1COCC(=O)O,CN1CCN(c2ccc(CCNC(=O)C(CC3CO3)CC3CO3)cc2)CC1,378.403
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2ccc3cnccc3c2)cc1,C=CC(=O)Nc1ccc(OCC2CO2)c(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1,421.9019
O=C(O)CCN(C(=O)CCCC(=O)N(CCC(=O)O)c1ccccc1)c1ccccc1,Cc1cccc(CNC(=O)COC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,351.4802
CC(C)(C)Oc1ccccc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(NCCOCC1CO1)Nc1ccc(COCC2CO2)cc1,374.0958
COCc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCC(=O)N1CCN(c2ccccc2OCC2CO2)CC1)c1ncccc1OCC1CO1,421.0019
Cc1ccc(Oc2ccccc2)c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(CNC(=O)C(CC2CO2)CC2CO2)cc1,384.719
O=C(O)COCc1ccc(OCC(=O)Nc2ccc3oc(COCC(=O)O)cc3c2)cc1,Cc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C,422.7055
COc1ccc(C#N)cc1CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1cc(OCC2CO2)c(CC=Cc2ccccc2)cc1OCC1CO1,334.9932
O=C(O)CCCOCC(=O)N1CCN(CCOCCC(=O)O)CC1,O=C(CCN1CCCCC1)Nc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,355.2393
Cc1ccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c(C2CC2)n1,Cc1ccc(NC(=O)C(=O)NCCNC(=O)c2ccc(OCC3CO3)cc2)c(OCC2CO2)n1,404.5693
CC(=O)OCCc1cccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(C)OC(=O)COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,347.7509
Cc1ccccc1C(=O)NC(CCC(=O)O)(CCC(=O)O)c1ccccc1,N#Cc1cccc(CN(CCC2CO2)CC2CO2)c1,386.8043
CC(C)C(C(=O)O)C(=O)Nc1ccc(OCCCC(=O)O)cc1,COC(=O)c1ccc(OCC2CO2)c(NC(=O)Cc2ccccc2OCC2CO2)c1,402.9599
CN(C)CC1CN(C(=O)C(CCC(=O)O)CCC(=O)O)C1,N#Cc1ccc(OCc2cccc(C(=O)NCc3ccc(OCC4CO4)c(OCC4CO4)c3)c2)cc1,350.6695
COc1cc(C=CC(=O)NCCNC(=O)CC(=O)O)ccc1OCCC(=O)O,COc1cc(CNC(=O)c2ccc(C)c(OCC3CO3)c2)ccc1OCC1CO1,367.2317
O=C(O)COCCN(CCOCC(=O)O)C(=O)c1ccccc1C(=O)c1ccccc1,O=C(NCCN1CCCC1)c1ccc(OCC2CO2)cc1OCC1CO1,356.8236
CC(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COc1cc(C=O)c(OCC2CO2)cc1OCC1CO1,326.8185
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CC3)cc2)cc1,CCCCN(CC(N)=O)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,373.9732
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccc(NC(=O)c3ccco3)c2)cc1,O=C(NC1CCN(CCC2CO2)C1)c1ccccc1OCC1CO1,397.5578
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cc3c(nc2O)CCC3)cc1,COc1ccccc1C(=O)NCC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,396.3774
O=C(O)CC(NCc1cccc2cccnc12)C(=O)O,CC1CCN(Cc2ccc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cc2)CC1,328.8284
COc1ccc(CC(=O)NCCC(=O)O)c(C(=O)NCCC(=O)O)c1,Cc1nn(C)c(C)c1CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,369.2844
COc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1NC(N)=O,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCN(C2CCCCC2)CC1,417.8076
NC(CCCCCCCCCC(=O)O)C(=O)O,COc1ccc(C(=O)Nc2ccccc2C(=O)NC(COCC2CO2)COCC2CO2)cc1,342.2292
CC(C)OCCCNC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,N#Cc1ccc(C(=O)NCC(=O)N(CC2CO2)CC2CO2)cc1,360.0704
CCOc1cc(CNC(=O)NC(COCC(=O)O)COCC(=O)O)ccc1OC,O=C(C(=O)N(Cc1ccccc1)CC1CO1)N1CCC(C2CO2)CC1,364.6515
O=C(O)CCCC(=O)NCC(C(=O)O)c1ccccc1,CC1(C)CCCN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,387.3426
O=C(O)CCOc1cccc(CN2CCC(O)(CCC(=O)O)CC2)c1,Cc1cccc(N2CCN(CCCCNC(=O)N(CC3CO3)CC3CO3)CC2)c1,380.267
O=C(O)CCN(CCC(=O)O)C(=O)CNCCNC(=O)c1ccc2c(c1)CCC2,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccncc1Oc1ccccc1,406.8393
O=C(O)CCC(CCC(=O)O)C(=O)OCCn1cnc2ccccc2c1=O,O=C(NC1CC1)c1cccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,382.5958
O=C(O)CCCCC(=O)Nc1cccc2c1CN(C(=O)CCCCC(=O)O)CC2,CC1CCN(c2ccc(CNC(=O)C=Cc3ccc(OCC4CO4)c(OCC4CO4)c3)cc2)CC1,373.424
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,CCCCOc1cc(OCCC)ccc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,400.1568
O=C(O)CCN(C(=O)Cc1ccc(CC(=O)N(CCC(=O)O)C2CC2)cc1)C1CC1,O=C(CCCc1ccccc1)NCCNC(=O)c1cc(OCC2CO2)cc(OCC2CO2)n1,380.2671
CC(C)c1occc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC1(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,443.9188
O=C(O)CCN(CCC(=O)O)C(=O)NC1CCN(CC(=O)Nc2ccccc2)CC1,COc1cccc(C(=O)NCCNCC(=O)N(CC2CO2)CC2CO2)c1,375.2535
Cc1c(C(=O)O)cc(CNCc2ccccc2CC(=O)O)n1C,CCN(C(=O)Cc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,392.7459
O=C(O)CCNCc1cc(O)c(CNCCC(=O)O)cc1O,CN(CCN(C)C(=O)CCc1ccc(OCC2CO2)cc1)C(=O)CCc1ccc(OCC2CO2)cc1,340.2883
CN(Cc1ccccc1N(C)C)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1cc(C)ccc1C(=O)NCCNCC(=O)N(CC1CO1)CC1CO1,380.2833
O=C(O)COCc1ccc(NC(=O)c2cccc(CN3CCCC3)c2)cc1COCC(=O)O,O=C(NCCc1cccc(OCC2CO2)c1)c1ccc2oc(OCC3CO3)nc2c1,368.8722
CCN(CC)C(=O)c1ccc(CNC(CC(=O)O)C(=O)O)cc1,O=C(Nc1ccnc(COCC2CO2)c1)c1cccc(COCC2CO2)c1,368.6844
Cc1cccc(NC2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)c1,Cc1ccc(OCC2CO2)c(NC(=O)Cc2cncc(OCC3CO3)c2)c1,395.9258
Nc1c(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cnn1Cc1ccccc1,COc1cc(CO)ccc1C(=O)OCC(=O)N(CC1CO1)CC1CO1,408.2893
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1cccc(N2CCCCC2=O)c1,O=C(Nc1ccc(N2CCOCC2)nc1)c1c(OCC2CO2)cccc1OCC1CO1,384.1289
O=C(O)COCC(COCC(=O)O)NC(=O)c1ccncc1,COc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,395.5352
Cc1nnc2ccc(C(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)cn12,CCc1cc(OCC2CO2)ccc1NC(=O)c1ccccc1OCC1CO1,451.5242
Cc1onc(COCC(=O)O)c1C(=O)Nc1ccc(C(=O)NCCOCC(=O)O)cc1,CCN(Cc1ccccc1)C(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,414.3198
CC(C)(C(=O)O)N1CCN(c2ncccc2C(=O)O)CC1,Cc1ccc(C(=O)N2CCN(C(=O)C(CC3CO3)CC3CO3)CC2)cc1,421.9466
COc1ccc(C(=O)Nc2cccc(CNC(CC(=O)O)C(=O)O)c2)cc1,O=C(c1cc(C2CC2)nc2ccccc12)N(CC1CO1)CC1CO1,440.2664
Cc1ccc(C)c(OCCCCC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c1,Cc1c(NC(=O)C(=O)N(CC2CO2)CC2CO2)cccc1C(=O)N1CCOCC1,404.2407
CN1CCC(=O)Nc2cc(C(=O)N(CCC(=O)O)CCC(=O)O)ccc21,CCOc1ccc(NC(=O)CN(CCOCC2CO2)CCOCC2CO2)cc1,363.6713
O=C(O)CCC(CCC(=O)O)C(=O)NCCCNCC(=O)N1CCCC1,COCCOc1cc(C)ccc1NC(=O)N(CC1CO1)CC1CO1,364.6318
CCOc1ccc(Oc2cc(CNC(=O)N(CCC(=O)O)CCC(=O)O)ccn2)cc1,COc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1C1CC1,391.8319
COc1cccc(C=Nc2cccc(C(=O)O)c2)c1OCc1ccc(C(=O)O)cc1,O=C(NCCN1CCN(C(=O)C2CCCCC2)CC1)N(CC1CO1)CC1CO1,393.799
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCOc2ccccc2C1,CC(C)OCCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,338.4019
CCN1CCC(N2CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)CC1,O=C(Nc1ccc(C(=O)Nc2ccccc2)cc1)C(=O)N(CC1CO1)CC1CO1,373.9035
CC(C)(CC(=O)Nc1ccc(Oc2ccccc2)cc1C(=O)O)C(=O)O,CCN(CC)C(=O)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,381.3204
CN1CCN(C(=O)CCN(CCCOCC(=O)O)CCOCC(=O)O)CC1,Cc1cc(C(=O)NCCn2c(OCC3CO3)nc3ccccc32)ccc1OCC1CO1,321.2989
O=C(O)CCCC(=O)N1CCCC(CC(=O)O)C1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1C,477.3494
O=C(O)CCC(CCC(=O)O)C(=O)NC1CCC(CO)CC1,COc1cc(C(=O)NC(COCC2CO2)COCC2CO2)ccc1OCc1ccccc1,352.9043
Cc1ccc(N2CCOCC2)cc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,NC(=O)c1cccc(Oc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)c1,420.017
CC(CC(=O)O)NC(=O)NCc1ccc(OCCC(=O)O)cc1,O=C(c1cccc(OCC2CO2)c1)N1Cc2ccc(OCC3CO3)cc2C1,400.7893
CC(=O)N1CCN(c2ccccc2CNC(=O)N(CCC(=O)O)CCC(=O)O)CC1,COC(=O)c1cc(NCC(=O)N(CC2CO2)CC2CO2)ccc1N1CCCCC1,391.1558
O=C(O)Cc1cccc(NCc2cccc(C(=O)O)c2)c1,CCN(CCNCc1ccc(COCC2CO2)cc1)CCOCC1CO1,309.7692
CNCCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccccc1OC1CCCC1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,385.1908
Cc1nc(CNCc2cc(C(=O)O)c(C)n2C)ccc1C(=O)O,COCCN(CC1CO1)C(=O)c1ccc(OCC2CO2)cc1,388.6147
O=C(O)c1ccc(C(=O)O)c(Nc2ccccc2)c1,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,473.5125
CC(C)Oc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1C(N)=O,O=C(NCCOc1cccnc1)c1ccc(OCC2CO2)cc1OCC1CO1,366.5016
CC(C)c1cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,COc1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1OC,371.073
CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)Cc1ccccc1C,Cc1cc(C(=O)Nc2ccc(OCC3CO3)c(C(=O)O)c2)ccc1OCC1CO1,407.2517
CCOC(=O)c1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1cc(OCC2CO2)c(C(C)C)cc1C(=O)N1CCN(c2ccccc2OCC2CO2)CC1,393.5385
O=C(O)COCC(COCC(=O)O)NC(=O)C(=O)Nc1cccc(CCCc2ccccc2)c1,CC(C)CC(=O)N1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,371.3873
CCCCN(CCCOCC(=O)O)C(=O)COc1ccc(COCC(=O)O)cc1,O=C(OCCN1C(=O)c2ccccc2C1=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,375.2094
O=C(O)CCC(CCC(=O)O)C(=O)N1CCC(NCC(=O)N2CCCC2)CC1,Cc1cc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)ccc1OCCN(C)C,346.3389
CC(C)CCOCCNCCCNC(=O)C(CCC(=O)O)CCC(=O)O,O=C(CCCCOCC1CO1)Nc1ccc(OCCOCC2CO2)cc1,327.6396
O=C(O)CCN(CCC(=O)O)C(=O)Nc1cccc2c1OCCO2,Cc1cc(OC(C)C)ccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,403.9154
Cc1ccc2c(c1)OCCN2CC(=O)N(CCC(=O)O)CCC(=O)O,O=C(NCc1cccnc1OCC1CO1)c1cc(CCc2ccccc2)ccc1OCC1CO1,363.5356
CCOc1cc(CCC(=O)O)c(O)c(CN(C)CCC(=O)O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NC1CCCC1,325.6599
COC(=O)c1ccc(CN(C)CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,N#CCc1ccc(NC(=O)COC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)cc1,383.8315
O=C(O)CCN(CCC(=O)O)C(=O)CNc1cccc2c1CCO2,NC(=O)NCCCCCC(=O)N(CC1CO1)CC1CO1,377.2388
O=C(O)CCN(CCC(=O)O)C(=O)CN(Cc1ccc2c(c1)CCO2)C1CCCC1,COC(=O)CNC(=O)COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,344.357
CC1(C)C(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C1(C)C,COc1ccc(C(=O)NC(=O)COC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cc1,411.4797
CC(C)CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C1CC1,O=C(NCc1ccc(C(=O)N2CCOCC2)cc1)C(=O)N(CC1CO1)CC1CO1,369.09
COCCCCCN1CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc2c(c1)CCN(CC(=O)N(CC1CO1)CC1CO1)C2,352.6634
O=C(O)CCC(CCC(=O)O)C(=O)N1CCc2ccccc2CC1,Cc1cc(OCC2CO2)ccc1NC(=O)c1ccc(C(C)C)cc1OCC1CO1,383.7089
O=C(O)CC1CCCN(C(=O)NCc2cccc(C(=O)O)c2)CC1,O=C(COC(=O)c1ccc(OCC2CO2)cc1OCC1CO1)NC1CCOCC1,408.103
